baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene_id
CDKL2|8999	36.1865365157224	-1.30816941715854	0.168835428915849	-7.74819257758131	9.320970884181e-15	7.91940286483612e-14	CDKL2|8999
HAP1|9001	37.3869593305306	-0.84709918875712	0.169152947750146	-5.00788901419775	5.50302495240621e-07	1.78848310953202e-06	HAP1|9001
F2RL3|9002	155.352580766735	0.69185332423137	0.194533059689521	3.55648199506852	0.000375854226784359	0.000815248873690071	F2RL3|9002
TAF1C|9013	1644.96267588178	0.144047746225935	0.0805207808388296	1.7889511840957	0.073622677609687	0.108503255350287	TAF1C|9013
TAF1B|9014	489.056735450545	-0.325095137897576	0.0640950099960921	-5.0720818659268	3.93487032929962e-07	1.30206871647029e-06	TAF1B|9014
TAF1A|9015	143.57700087598	-0.22475884299724	0.0805403908264038	-2.79063511725047	0.00526047384520743	0.00959727855128327	TAF1A|9015
SLC25A14|9016	315.165432366311	0.238414224114534	0.0556075794559033	4.28744114466619	1.80743124687574e-05	4.7840620636252e-05	SLC25A14|9016
MPZL1|9019	6852.22987723388	0.226655869853411	0.0457831201715771	4.9506427042105	7.39687949515744e-07	2.37378402333581e-06	MPZL1|9019
SOCS3|9021	4714.48716768867	-0.947281050845882	0.219815381072137	-4.3094393405301	1.63668941685901e-05	4.35439525770321e-05	SOCS3|9021
CLIC3|9022	73.7848371352425	-0.844332994316072	0.190632703622479	-4.4291088479139	9.46232605793173e-06	2.6055507662531e-05	CLIC3|9022
CH25H|9023	178.662353669935	-0.691470901173161	0.199529709887729	-3.46550346593615	0.000529239705295938	0.00112342065221949	CH25H|9023
BRSK2|9024	224.606923117331	2.62709584059714	0.289498413491577	9.07464676200575	1.14046825074639e-19	1.81194426687648e-18	BRSK2|9024
RNF8|9025	809.097100096116	-0.142028018758023	0.0437974368822815	-3.24283859669151	0.00118345233280706	0.00238204297318687	RNF8|9025
HIP1R|9026	2800.07404970265	-0.098280082099728	0.0705414155078316	-1.39322526195717	0.163551682916054	0.222746022107455	HIP1R|9026
NAT8|9027	5.4124054404865	0.0723949931847909	0.184920396263399	0.39149274308104	0.695433051695225	0.779400153492501	NAT8|9027
RHBDL1|9028	160.329885827723	0.656261830178165	0.153332551903443	4.2799902697206	1.86901484576769e-05	4.9331257382454e-05	RHBDL1|9028
BAZ1B|9031	5043.96867801888	-0.153410206166952	0.055119846625912	-2.78321177502757	0.00538236612552734	0.00980510876382302	BAZ1B|9031
TM4SF5|9032	0.893681543922736	1.88654314920278	0.729836453303203	2.58488479256466	0.00974115404765665	0.0169511420829301	TM4SF5|9032
PKD2L1|9033	8.04246860183958	-0.137353284103009	0.20405443917255	-0.673120784139676	0.500870452216971	0.592756975009363	PKD2L1|9033
CCRL2|9034	59.3756266277534	-0.00562151276356698	0.117682322313378	-0.0477685403640945	0.961900709074843	0.983988190610482	CCRL2|9034
SEMA5A|9037	695.543380864195	-1.16722813523041	0.159245611141007	-7.32973503550351	2.30608209624122e-13	1.64520597573336e-12	SEMA5A|9037
TAAR5|9038	0.0552152434639912	0.274915459705434	2.6164668813147	0.105071255313309	0.916319267960549	0.965505098918735	TAAR5|9038
UBA3|9039	2172.83414143607	-0.0395754899394134	0.0472565186273995	-0.83746097023041	0.402333506750703	0.491460548023822	UBA3|9039
UBE2M|9040	3480.98255181524	0.394478459262194	0.0718176922516594	5.4927754832317	3.95665670249038e-08	1.49775751888536e-07	UBE2M|9040
SPAG9|9043	2904.36393099989	-0.384665291476384	0.0631329719848256	-6.09293811748385	1.10856924563481e-09	5.05083356321312e-09	SPAG9|9043
BTAF1|9044	1695.40496202325	0.0845929493493203	0.0950619689991804	0.889871630473482	0.373534818645714	0.460688258586817	BTAF1|9044
RPL14|9045	31060.1711561199	0.640275545330419	0.0978516761494485	6.54332731462391	6.01649491890839e-11	3.22976087772951e-10	RPL14|9045
DOK2|9046	150.732183028954	0.19475677203446	0.14555229930801	1.33805355848296	0.180878978317769	0.243895840442326	DOK2|9046
SH2D2A|9047	72.4800174331019	0.410325788382546	0.16984898076298	2.4158272044926	0.0156995097394504	0.0263385923801817	SH2D2A|9047
ARTN|9048	112.626869110845	-0.0635035979019211	0.118348348593835	-0.5365820364749	0.59155635517474	0.681956169908988	ARTN|9048
AIP|9049	2990.72652069972	0.0902614273212693	0.0810497256996787	1.11365493889176	0.265427247653683	0.341477189554782	AIP|9049
PSTPIP2|9050	606.775860084043	-0.350877391312064	0.0927686380084689	-3.7822846044159	0.000155395543609791	0.000356689805958803	PSTPIP2|9050
PSTPIP1|9051	107.387117520898	0.250468817268025	0.17482746887776	1.4326628353989	0.151954215226424	0.208787108577613	PSTPIP1|9051
GPRC5A|9052	1125.5677914722	-0.986523480300163	0.202264853280838	-4.87738459894664	1.075017029546e-06	3.37125477585145e-06	GPRC5A|9052
MAP7|9053	5821.30289271679	0.572069844036962	0.093674863558589	6.10697280257217	1.01538533201921e-09	4.64348153812739e-09	MAP7|9053
NFS1|9054	1393.48960170616	0.309151394638546	0.0508761273728225	6.07655123537747	1.22794782297009e-09	5.57537066712805e-09	NFS1|9054
PRC1|9055	567.823944748817	1.06315432651757	0.122995912675054	8.64381834643839	5.43649634551672e-18	6.88984836468869e-17	PRC1|9055
SLC7A7|9056	234.546564252608	0.0581515737786278	0.129575159922778	0.448786432625542	0.653585726857029	0.739963026624699	SLC7A7|9056
SLC7A6|9057	1147.72552350682	-0.0326635231652605	0.0592879866435639	-0.550929876597627	0.581681745803992	0.672451995898596	SLC7A6|9057
SLC13A2|9058	94.9271016595753	-6.57750011792477	0.452443036531163	-14.5377419627315	6.98592484546478e-48	1.52673506428274e-45	SLC13A2|9058
PAPSS2|9060	568.453909212649	-0.215204568505636	0.155010976058635	-1.38831825963235	0.165040154439475	0.224571068673125	PAPSS2|9060
PAPSS1|9061	5644.40582173184	0.212258478611825	0.0829332413180566	2.55938963964757	0.0104856142812934	0.0181486754046779	PAPSS1|9061
PIAS2|9063	746.443377348461	0.0046546759010103	0.0745613949631624	0.0624274251214047	0.950222455459649	0.983988190610482	PIAS2|9063
MAP3K6|9064	1596.09228098591	-0.104649340975792	0.0825973398984274	-1.26698197671356	0.20516173447585	0.272289214264878	MAP3K6|9064
SYT7|9066	14665.4969636996	0.479842955483416	0.105452772342007	4.55031143161585	5.35665733754178e-06	1.52850853289002e-05	SYT7|9066
ANGPTL1|9068	217.041410371579	-1.97882086839467	0.198665839118714	-9.9605492175845	2.26806270759275e-23	5.79357472670672e-22	ANGPTL1|9068
CLDN12|9069	3320.25920347048	0.187868816972421	0.0808865725123543	2.32262056775526	0.0201995448106572	0.0332639690958486	CLDN12|9069
ASH2L|9070	2118.06861913156	-0.248023304697177	0.0590868419341906	-4.1976063803413	2.69750954758929e-05	6.94831263639782e-05	ASH2L|9070
CLDN10|9071	112.39738945882	-0.0772412466005856	0.309325311102641	-0.249708781752281	0.802812566452161	0.875662046884754	CLDN10|9071
CLDN8|9073	2764.50257988408	0.991264392992991	0.16241224903401	6.10338443614197	1.03845659978769e-09	4.73907258961117e-09	CLDN8|9073
CLDN6|9074	2.09799774448755	0.547504670685036	0.315824541422996	1.73357228104621	0.0829940022305161	0.121109309042047	CLDN6|9074
CLDN2|9075	473.194153076985	-8.10443224136586	0.36623013100948	-22.1293431510584	1.64962560670353e-108	3.60516511758352e-105	CLDN2|9075
CLDN1|9076	1930.64026129397	-1.05342029934817	0.183826637893691	-5.7305095247261	1.00129404766301e-08	4.08344445852865e-08	CLDN1|9076
DIRAS3|9077	122.754464360182	-0.771912590374904	0.135606432106405	-5.69230071453556	1.2533885070489e-08	5.05078847472747e-08	DIRAS3|9077
LDB2|9079	576.034164312972	-0.573179356062656	0.117114667976806	-4.89417223277422	9.87203558168033e-07	3.11018089635765e-06	LDB2|9079
CLDN9|9080	17.8655966262843	-0.155144128743975	0.212648419733506	-0.729580445217527	0.465646678754203	0.557104898078858	CLDN9|9080
BPY2|9083	0.00602903853795147	0.202635416075867	4.93557088499345	0.0410561251773281	0.967251152125523	0.983988190610482	BPY2|9083
VCY|9084	0.140399707496655	0.437226562920975	2.47333755040815	0.176775936971815	0.859684390873855	0.923189139773851	VCY|9084
CDY1|9085	0.0318172038266503	0.27810655748941	4.93557088499345	0.0563473940441197	0.955065063794168	0.983988190610482	CDY1|9085
EIF1AY|9086	1328.79654445168	0.17575165514299	0.0904831570469717	1.9423687333517	0.0520924776099834	0.0793530779205982	EIF1AY|9086
TMSB4Y|9087	198.416287031902	-0.00101305227267502	0.083377764358432	-0.0121501491491187	0.990305822102038	0.99378043914234	TMSB4Y|9087
PKMYT1|9088	188.313037979358	1.51628674992858	0.18179385556619	8.34069306251392	7.38563730763953e-17	8.20723729965886e-16	PKMYT1|9088
PIGQ|9091	2845.48251580109	0.317765045479896	0.0855495804531436	3.71439630442068	0.000203689371061708	0.00045986756650743	PIGQ|9091
SART1|9092	3799.41221007346	0.193987188678362	0.0635917900909024	3.05050680915042	0.00228455500069178	0.00439590220197677	SART1|9092
DNAJA3|9093	2930.15605519795	0.192585891789917	0.0436679028243309	4.41023908486422	1.0325655163708e-05	2.82626372689915e-05	DNAJA3|9093
UNC119|9094	1372.13012753766	0.00533055800011784	0.0531888104332884	0.100219537844405	0.920170035147306	0.968162213614655	UNC119|9094
TBX19|9095	94.3759396586087	-0.283968105660316	0.0983978816911079	-2.88591685898029	0.00390275240717755	0.00726649347754404	TBX19|9095
TBX18|9096	12.5877709654209	-0.844589676571486	0.287014356810083	-2.94267396919921	0.00325390902613525	0.00613507828173449	TBX18|9096
USP14|9097	3513.96761577761	-0.0588184215292994	0.071705144764956	-0.820281748570506	0.412055508553229	0.501529690453803	USP14|9097
USP6|9098	103.648546486565	0.0951532829599518	0.0988763101547463	0.962346620854199	0.335875517583712	0.419449876530415	USP6|9098
USP2|9099	124.486168951809	-0.867875835962749	0.18583531861044	-4.67013397911753	3.01003354797498e-06	8.8942685337695e-06	USP2|9099
USP10|9100	3809.97962701781	-0.0506487667694315	0.0531541268627964	-0.952866122703289	0.34065790660725	0.424801802130176	USP10|9100
USP8|9101	2420.38590625136	-0.238836241022462	0.0583716845972414	-4.09164550707089	4.28323059671367e-05	0.000107088931748775	USP8|9101
FCGR2C|9103	48.4498731731612	-0.0297088066735055	0.162110711110665	-0.183262453603234	0.854592093120387	0.919075503285302	FCGR2C|9103
RGN|9104	282.545308816796	-1.29595283294593	0.154292906640323	-8.39930273636602	4.4913752825988e-17	5.11231831212013e-16	RGN|9104
MTMR6|9107	2040.10437028375	-0.304409602467222	0.0628214522071211	-4.84563141685406	1.26209635969398e-06	3.92352984018033e-06	MTMR6|9107
MTMR7|9108	64.2873865399894	-0.436250952343227	0.0912960144293199	-4.77842275010775	1.76675615480044e-06	5.36353246006636e-06	MTMR7|9108
MTMR4|9110	2288.45664178259	0.11342370391483	0.0532870148977478	2.12854302558472	0.0332920866029841	0.0526172801441618	MTMR4|9110
NMI|9111	506.616968999658	-0.335447781732634	0.0955293542487077	-3.51146288353741	0.000445647688920611	0.000956612942636635	NMI|9111
MTA1|9112	3009.6600693918	0.200091664061735	0.0610273214614891	3.27872269780023	0.00104278049645955	0.00211535164860384	MTA1|9112
LATS1|9113	875.817594377469	-0.502564612678489	0.15155342431634	-3.31608879802991	0.000912868180142896	0.00186799877603315	LATS1|9113
ATP6V0D1|9114	5343.76894785038	-0.0475495020317691	0.073340367567462	-0.64834011075866	0.516764996428695	0.60849202075886	ATP6V0D1|9114
SEC22C|9117	3087.62375103602	0.405496434178815	0.0687981830744177	5.89399917349848	3.7695905434525e-09	1.61921983837448e-08	SEC22C|9117
INA|9118	35.0753015900989	0.272818720164396	0.246693845133936	1.10589998715321	0.268769810367387	0.345180111009869	INA|9118
KRT75|9119	11.1719163059575	2.16313263327196	0.400205304714512	5.40505737377728	6.47876513891362e-08	2.39037387952152e-07	KRT75|9119
SLC16A6|9120	41.6581342561927	-1.36921295605659	0.205205615529889	-6.67239516092656	2.51661826372422e-11	1.41104232124263e-10	SLC16A6|9120
SLC16A5|9121	422.343077342535	-1.68022955951998	0.184050847782439	-9.12915957608699	6.9033102425512e-20	1.12704414528572e-18	SLC16A5|9121
SLC16A4|9122	166.1281249849	-1.23134021862875	0.120154861511825	-10.2479433885209	1.20888290766154e-24	3.58635262606257e-23	SLC16A4|9122
SLC16A3|9123	602.957296261824	-0.576205159537605	0.130937250909915	-4.40062056850447	1.07941730188362e-05	2.95039729165494e-05	SLC16A3|9123
PDLIM1|9124	3539.85967683247	-0.979189223376142	0.120557580258009	-8.12217051205367	4.57919356168807e-16	4.5766340530916e-15	PDLIM1|9124
RQCD1|9125	370.434973329599	-0.0465026698461593	0.0730676170598458	-0.636433371134458	0.524493995826303	0.616669998440286	RQCD1|9125
SMC3|9126	2308.41080601412	-0.177274637323795	0.0682116005674733	-2.59889279607856	0.00935249761001235	0.0163326179074254	SMC3|9126
P2RX6|9127	27.248778700754	-1.6518819168814	0.222699441026959	-7.41753957380356	1.19316044014693e-13	8.79290846656049e-13	P2RX6|9127
PRPF4|9128	1709.86845617679	0.0414239862845998	0.0491549854694243	0.842721971922188	0.399383955877337	0.48831249009457	PRPF4|9128
PRPF3|9129	1553.89055626648	0.207022714837416	0.0672996791519043	3.07613227055865	0.00209704795112573	0.00405852958286844	PRPF3|9129
FAM50A|9130	4240.42752823452	0.633989011149082	0.0947160250754819	6.69357704405182	2.17780287100049e-11	1.22993941927756e-10	FAM50A|9130
AIFM1|9131	2709.1213915822	0.519542965144204	0.0575250311279546	9.03159815747982	1.69182664582629e-19	2.62433267324584e-18	AIFM1|9131
KCNQ4|9132	53.9456081941422	-1.38600182640975	0.173370513489865	-7.99444956648161	1.30154021824981e-15	1.22899637795274e-14	KCNQ4|9132
CCNB2|9133	307.688442060723	1.38600387912832	0.151352806764796	9.15743757089473	5.31442090147959e-20	8.8584190433222e-19	CCNB2|9133
CCNE2|9134	117.185656121055	1.03875290766633	0.169408028350087	6.13166281304992	8.69652719696258e-10	4.01436267160425e-09	CCNE2|9134
RABEP1|9135	5088.88393672793	0.134439068217965	0.0723444272952592	1.85831961416018	0.0631236400815719	0.0944597441238921	RABEP1|9135
RRP9|9136	1310.58073608047	0.660754627691398	0.0728787143268448	9.0664967651331	1.22905052967186e-19	1.94326325306397e-18	RRP9|9136
ARHGEF1|9138	3135.08815885868	0.319976570516104	0.0607624614495863	5.26602383910309	1.39410189112091e-07	4.89740848302504e-07	ARHGEF1|9138
CBFA2T2|9139	4332.75196790291	0.425552422637265	0.0807320889443804	5.27116823312283	1.35558144030415e-07	4.77402530874527e-07	CBFA2T2|9139
ATG12|9140	1006.87043560677	-0.303456154936216	0.0449531597997199	-6.75049665670237	1.47339915928192e-11	8.48369088522132e-11	ATG12|9140
PDCD5|9141	1629.52005212922	0.660693230695004	0.0779339012455269	8.47761013032727	2.29866739636157e-17	2.69925307576332e-16	PDCD5|9141
CXorf1|9142	1.38612047860035	-1.81173691376973	0.351700793468049	-5.15135861908232	2.58606140341149e-07	8.76080636302112e-07	CXorf1|9142
SYNGR3|9143	33.1914231287302	-0.0911892144024149	0.207255372964809	-0.439984802796395	0.659948114233069	0.745835409035292	SYNGR3|9143
SYNGR2|9144	26119.4208337687	0.791047267219	0.0774673023116932	10.2113697471507	1.7635741006078e-24	5.15419598586253e-23	SYNGR2|9144
SYNGR1|9145	1749.63381439341	-0.621697596527509	0.101623386346391	-6.11766266485556	9.49578122042661e-10	4.36282459295891e-09	SYNGR1|9145
HGS|9146	4812.74800135979	0.229141826875353	0.0517014679031652	4.43201781629346	9.33553017611754e-06	2.57398086893647e-05	HGS|9146
SDCCAG1|9147	1725.73563630385	-0.231250550593047	0.0574453391876063	-4.02557550992646	5.68361380143639e-05	0.000139564294457494	SDCCAG1|9147
NEURL|9148	92.4712741730543	-0.522625205725149	0.204594896299566	-2.5544391144534	0.0106359029174685	0.0183909955590055	NEURL|9148
DYRK1B|9149	1652.60376981293	0.581351230095199	0.0676395575809033	8.59484081337829	8.33803032194886e-18	1.03210017874394e-16	DYRK1B|9149
CTDP1|9150	1310.56258114972	0.122041211307272	0.0597928770013008	2.04106605046981	0.0412442623105291	0.0639673076317456	CTDP1|9150
SLC6A5|9152	0.024055008049442	0.143952297737245	2.85565871935112	0.0504094893278965	0.959796074611761	0.983988190610482	SLC6A5|9152
SLC28A2|9153	0.230991962595464	0.641486504202702	0.576794118660331	1.11215853880866	0.266069991018471	0.342181944118105	SLC28A2|9153
SLC28A1|9154	1.17465579864378	1.48275965747875	0.373335972116046	3.97164958167453	7.13766606133712e-05	0.000172767356338223	SLC28A1|9154
EXO1|9156	62.2176430358656	1.38339621475028	0.205620450768911	6.7279115942851	1.72115434244722e-11	9.8353819760588e-11	EXO1|9156
FIBP|9158	2724.37454558156	0.420678300107962	0.0689214210181934	6.10373805259927	1.03616052205377e-09	4.72969164731389e-09	FIBP|9158
PCSK7|9159	1647.92623512041	0.168579851282469	0.0605484773140364	2.78421289453943	0.00536578017617403	0.00977670498241473	PCSK7|9159
DGKI|9162	5.06494540656317	-0.734222853221618	0.19959292735049	-3.67860155651861	0.0002345163078964	0.000524946086265424	DGKI|9162
EBAG9|9166	1337.76765364193	-0.179844988584627	0.0581412192907605	-3.09324418680031	0.00197981158050887	0.0038501991276477	EBAG9|9166
COX7A2L|9167	5613.27090296475	0.248068075595828	0.0552904884827215	4.48663201218325	7.23578905704962e-06	2.02938449968785e-05	COX7A2L|9167
TMSB10|9168	21166.8285103754	0.926778934480017	0.137798451134126	6.72561213026942	1.74855776461517e-11	9.97748264352066e-11	TMSB10|9168
SFRS2IP|9169	4897.25616092848	-0.139588350011453	0.0687014116478	-2.03181196227899	0.0421726957229254	0.0653248347908504	SFRS2IP|9169
LPAR2|9170	1474.09612265801	0.513672475423849	0.0896917260879466	5.72708874974901	1.02168726281254e-08	4.15971160676047e-08	LPAR2|9170
MYOM2|9172	289.844333983627	-0.450922915541574	0.245474555248384	-1.83694360943156	0.0662182205104717	0.0986776406712984	MYOM2|9172
IL1RL1|9173	38.2602424630283	-2.73812802566394	0.241782464805066	-11.3247585091479	9.89511928520739e-30	5.30319076895761e-28	IL1RL1|9173
MAP3K13|9175	107.253122998541	0.235293284375501	0.140495031707548	1.67474451954488	0.0939843684990802	0.13543692167986	MAP3K13|9175
HTR3B|9177	0.29048334401141	-0.831277798017395	0.86596581849473	-0.959942968028886	0.337083919265029	0.420745247367931	HTR3B|9177
AP4M1|9179	1117.2061348249	0.393049804040217	0.067576481506409	5.81636976768226	6.01393560080725e-09	2.52806367455178e-08	AP4M1|9179
OSMR|9180	1191.04932733098	-0.100472711535242	0.133630054148788	-0.751872115709631	0.452127968380079	0.544074947082764	OSMR|9180
ARHGEF2|9181	1148.0567640815	-0.605144055446941	0.0919704288174621	-6.57976768432817	4.7118389432771e-11	2.5629745623705e-10	ARHGEF2|9181
RASSF9|9182	78.2169819699436	-0.575232014432928	0.146882648159113	-3.91626935953524	8.99297678626322e-05	0.000213735292874272	RASSF9|9182
ZW10|9183	840.807593896628	0.0284048262561703	0.0527155444755575	0.538832075790106	0.59000272887327	0.680591383156903	ZW10|9183
BUB3|9184	3433.10542060311	0.251076115454963	0.0460523751268196	5.45196886726355	4.98151786647598e-08	1.86241161215959e-07	BUB3|9184
REPS2|9185	6987.24408405199	1.10140135611254	0.127765491271501	8.62049169264392	6.66672207626599e-18	8.38412765460842e-17	REPS2|9185
SLC24A1|9187	715.708981186238	-0.0589945052257339	0.0661605024024869	-0.891687685000353	0.372560356177634	0.459601708834539	SLC24A1|9187
DDX21|9188	3073.28982852764	0.26172108815863	0.126182138350404	2.07415321677177	0.038065083519584	0.0594680006153056	DDX21|9188
ZBED1|9189	4147.35612587206	0.24592474751836	0.048604875229701	5.05967243730487	4.19977325468018e-07	1.38483386666059e-06	ZBED1|9189
DEDD|9191	1718.00282749565	0.0756846763108637	0.0361911699626209	2.09124701934291	0.0365059264019383	0.0572586909071723	DEDD|9191
SLC16A7|9194	30.3794013032321	-1.38231303210746	0.17898036789006	-7.72326623530331	1.13385997816817e-14	9.51040166762891e-14	SLC16A7|9194
KCNAB3|9196	34.0217832927721	1.05553271323653	0.184658770866438	5.71612552322244	1.08980249355322e-08	4.42330277459726e-08	KCNAB3|9196
SLC33A1|9197	1930.22316233555	-0.0819069945143824	0.0813149099488916	-1.0072813776202	0.313799576228392	0.395243587656009	SLC33A1|9197
PTPLA|9200	233.151706645382	-1.14912644748094	0.132438878250438	-8.67665494197242	4.07579336379938e-18	5.2602873800899e-17	PTPLA|9200
DCLK1|9201	561.698706886971	-0.156512192243196	0.197477330399264	-0.792557768158784	0.428035522167657	0.51874244006377	DCLK1|9201
ZMYM4|9202	3479.52376604515	-0.0661709302028044	0.0521905608817543	-1.26787160522618	0.204843805724236	0.271922306458123	ZMYM4|9202
ZMYM3|9203	2670.16764302746	-0.0306152419930355	0.0565943624439825	-0.540959216977463	0.588535693264675	0.679138078663707	ZMYM3|9203
ZMYM6|9204	891.737103862036	-0.114553760341118	0.0412220939396507	-2.77894083956107	0.00545364565722648	0.00992392972818833	ZMYM6|9204
ZMYM5|9205	682.194816253772	-0.193181915816113	0.0631531853371464	-3.05894175859542	0.00222120327659797	0.00428144470318567	ZMYM5|9205
LRRFIP1|9208	7816.69238682681	0.0124136388890343	0.0667718733181111	0.185911196918108	0.852514401408299	0.917192088464054	LRRFIP1|9208
LRRFIP2|9209	3605.93270287521	-0.143156945761723	0.0693505803425641	-2.06425014837057	0.0389940049703743	0.0607792284461757	LRRFIP2|9209
BMP15|9210	0.0554601919053275	0.137489282270216	1.76385288597084	0.0779482707224425	0.937869201704145	0.97965742582681	BMP15|9210
LGI1|9211	26.6854328947943	-0.0681136736523962	0.325794183327794	-0.209069643161383	0.834393872267637	0.902137921813553	LGI1|9211
AURKB|9212	95.5457592986815	2.04304768159179	0.191466386728879	10.670529258406	1.39827640831759e-26	5.28898051446127e-25	AURKB|9212
XPR1|9213	1631.69155422582	-0.413105547474566	0.0662156820649354	-6.2387871663007	4.4097649037956e-10	2.11963992895297e-09	XPR1|9213
FAIM3|9214	287.494297342839	-0.012227364606173	0.158409821719324	-0.0771881722576386	0.9384738507455	0.979827206058943	FAIM3|9214
LARGE|9215	1221.10025668987	-1.18662764895164	0.0987096876527016	-12.0213899685981	2.74317723903913e-33	2.05154194352322e-31	LARGE|9215
VAPB|9217	2530.67737912001	0.0996036302238106	0.0397682801923112	2.50459989072065	0.0122589983408025	0.0209726222810511	VAPB|9217
VAPA|9218	6837.11350185961	-0.19459008366005	0.0400137439923058	-4.86308113775775	1.1557244336415e-06	3.61283278532972e-06	VAPA|9218
MTA2|9219	4981.6254141383	0.187369184208048	0.042006528608271	4.46047770229591	8.17771672679288e-06	2.27454205579775e-05	MTA2|9219
TIAF1|9220	611.692055339103	0.337736258510152	0.130304996541598	2.5918903148302	0.0095450198217915	0.0166378052884453	TIAF1|9220
NOLC1|9221	6279.05812632588	0.312025414028341	0.0588261176643198	5.30419865218466	1.13169022011571e-07	4.03392804267052e-07	NOLC1|9221
MAGI1|9223	1529.40067335105	-0.196731896540889	0.0842239149553723	-2.33581989919527	0.0195006300557926	0.032199285809888	MAGI1|9223
LRAT|9227	118.496952242668	-0.513487398716389	0.240151074648395	-2.13818488827579	0.0325017403763669	0.0514467029987736	LRAT|9227
DLGAP2|9228	75.2275215426698	1.1526724721811	0.194666520535148	5.92126714451126	3.19470411739889e-09	1.38345740389958e-08	DLGAP2|9228
DLGAP1|9229	297.149631119096	-0.375929872678707	0.198864885571598	-1.89037834204953	0.0587073778780261	0.088529132298517	DLGAP1|9229
RAB11B|9230	6557.99743868796	0.0334318626631512	0.0577833016097279	0.57857307789285	0.562877274802029	0.654588980471758	RAB11B|9230
DLG5|9231	5733.61137088384	-0.418431347044964	0.0763839396487636	-5.4780016449667	4.30156135484819e-08	1.62021084428397e-07	DLG5|9231
PTTG1|9232	225.575917019831	1.35674796160209	0.172273496019921	7.8755466914377	3.39256149494621e-15	3.05392640934082e-14	PTTG1|9232
IL32|9235	1548.25041730194	0.268086580630098	0.150287762477369	1.78382175774603	0.0744526329122547	0.109668901127173	IL32|9235
CCPG1|9236	6022.51682884055	-0.141668580203951	0.0813472392988639	-1.74152904788165	0.081590886116948	0.119201599868844	CCPG1|9236
TBRG4|9238	2381.22893180777	0.387811914199012	0.060806175323502	6.37783764783378	1.79605760167898e-10	9.05347436376827e-10	TBRG4|9238
PNMA1|9240	2865.41559989715	-1.04427679886281	0.111512971380185	-9.36462176496517	7.63231631847543e-21	1.43107749921919e-19	PNMA1|9240
NOG|9241	22.7528213387182	-1.16541515632803	0.178943499796694	-6.5127549067282	7.37848511948171e-11	3.91495613204979e-10	NOG|9241
MSC|9242	152.909870687033	0.184350666561816	0.149475292157436	1.23331865688978	0.217456899857343	0.286576868562417	MSC|9242
CRLF1|9244	131.541288313114	1.19864732302904	0.23173948485213	5.17239141958858	2.31116804561533e-07	7.88386477440303e-07	CRLF1|9244
GCNT3|9245	46.2916768765213	-1.57270997007235	0.24487317733419	-6.42254895858191	1.34011128095808e-10	6.86601948037628e-10	GCNT3|9245
UBE2L6|9246	3313.6894878362	0.168132291390103	0.115571349048306	1.45479215025713	0.145726811996072	0.201129791955002	UBE2L6|9246
GCM2|9247	0.275864149243889	-0.621040168888118	0.51384861786073	-1.20860531156754	0.226814514814676	0.297394486493558	GCM2|9247
GPR50|9248	0.0797964238009186	0.347162980834558	1.44301052676838	0.240582431239798	0.809878768134562	0.881980646509939	GPR50|9248
DHRS3|9249	10116.4407509208	-0.0483729261849274	0.0860928913829509	-0.561868992989899	0.574205280969192	0.665451547924996	DHRS3|9249
RPS6KA5|9252	367.895756576375	-0.780857652318726	0.116355270559489	-6.71097792617395	1.93324355716224e-11	1.1005779312829e-10	RPS6KA5|9252
NUMBL|9253	988.248195824482	-0.209522019336577	0.0753777716232401	-2.77962607310586	0.00544215240345067	0.00990484830419832	NUMBL|9253
CACNA2D2|9254	852.825466218814	0.457960250287647	0.0997741714552944	4.58996796072462	4.43314051282439e-06	1.28059099349013e-05	CACNA2D2|9254
AIMP1|9255	2484.08767382291	0.070960076669757	0.0356287560438142	1.9916518158112	0.0464092739141938	0.0713924611777161	AIMP1|9255
BZRAP1|9256	1578.42308859382	0.239220483941824	0.0982087924347689	2.43583571298584	0.014857430702364	0.0250476390232963	BZRAP1|9256
MFHAS1|9258	761.815956976109	-0.0176055275408673	0.142859726828848	-0.123236463709324	0.901919851764449	0.954731261199879	MFHAS1|9258
PDLIM7|9260	4444.86311425992	-1.01927287840462	0.144077351131683	-7.07448374361788	1.50006149273584e-12	9.7086901943472e-12	PDLIM7|9260
MAPKAPK2|9261	3804.80331106088	-0.106464446642498	0.0587105697584755	-1.8133778479833	0.0697735637772789	0.103450642690736	MAPKAPK2|9261
STK17B|9262	2088.28827363403	-0.113879261538398	0.0977535229432829	-1.1649632474573	0.244033869965823	0.317202100737363	STK17B|9262
STK17A|9263	805.815368062185	-0.225108462156276	0.0743945781477175	-3.0258718815409	0.00247917326938906	0.00475040029572463	STK17A|9263
CYTH3|9265	2136.59958422769	0.804423594249416	0.104571014826772	7.69260579121271	1.4416818654022e-14	1.19094668671129e-13	CYTH3|9265
CYTH2|9266	4335.01106040953	0.554416973634489	0.059868854301498	9.26052419247009	2.03431008189063e-20	3.58859596418895e-19	CYTH2|9266
CYTH1|9267	3623.82286001818	0.167856263923874	0.0627205657683662	2.67625557689937	0.00744498479249816	0.0132341080780521	CYTH1|9267
ITGB1BP1|9270	1518.75753028747	0.0805338176158254	0.0584516891068125	1.37778426674139	0.168269905023614	0.228602069478482	ITGB1BP1|9270
