baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene_id
386.119232610594	-1.83696871732602	0.16233975438005	-11.3155814750435	1.09871423822032e-29	5.80930385794502e-28	ARL4D|379
20415.6746049531	-1.07664498105718	0.1273829290235	-8.45203505140435	2.86268621864202e-17	3.31798321947377e-16	RHOB|388
1524.82609549132	-1.2390065806966	0.151401596723633	-8.18357670928842	2.75540739355049e-16	2.83600774587883e-15	RND3|390
3.41241328904185	-2.36511458620077	0.306830435804868	-7.70821375655473	1.27590915423073e-14	1.06203373485249e-13	ARSF|416
2.90196773819182	-1.27037090295164	0.270836369768591	-4.69054766919626	2.72474737168719e-06	8.09073913854398e-06	ASIP|434
44.5308896440398	-2.34927863459327	0.206857190139176	-11.3570073779531	6.84494198788653e-30	3.68857983451343e-28	ASPA|443
3448.77780374235	-1.02871683704849	0.106203657446968	-9.68626563131467	3.44909750885118e-22	7.58840032456306e-21	ASPH|444
4092.37351281	-1.22566306514889	0.149612974638487	-8.19222442512415	2.56441888132309e-16	2.64774566807054e-15	ASS1|445
50.3106003546089	-2.15644603355118	0.27420520075934	-7.86435132367827	3.71014940381405e-15	3.32157162601814e-14	ASTN1|460
1789.12557693438	-1.65915375147888	0.212996249624333	-7.78959138672708	6.7226244565334e-15	5.80708390142975e-14	ATP1A2|477
6.74200579049373	-3.04219173323086	0.252983899941958	-12.0252384990856	2.61830962215235e-33	1.97316214398907e-31	ATP1A4|480
3261.63194983429	-1.14206667690064	0.127257116458584	-8.97448181039311	2.84688672631224e-19	4.30072311980304e-18	ATP1B1|481
222.129921002622	-1.0355144231288	0.142799496523405	-7.25152712957276	4.12098457652858e-13	2.85709008233136e-12	ATP1B2|482
88.014098148068	-1.09462726172326	0.275561938574541	-3.97234562721426	7.11683569721842e-05	0.00017232677745733	ATP2A1|487
2843.08182865519	-1.20048162023102	0.15029416348343	-7.9875465048473	1.37650737184398e-15	1.29729389059891e-14	ATP2A3|489
2.20719219396834	-2.83027087532624	0.403245549898969	-7.01872810756461	2.23896991822583e-12	1.41830271567098e-11	ATP2B3|492
5024.58750612629	-1.50308552077924	0.142575141780869	-10.5424094411171	5.50696143327225e-26	1.93077405402909e-24	ATP2B4|493
0.859237583559231	-1.56771735823243	0.331315018856603	-4.73180287341866	2.22534468581906e-06	6.66417549107417e-06	ATP4B|496
113.757171359612	-1.00484010355157	0.226635208942458	-4.43373343550823	9.26151261267451e-06	2.55526289211243e-05	ATP6V1B1|525
23.3151876778989	-1.62472795388894	0.192412218562791	-8.44399574010802	3.06670378018818e-17	3.54400685384966e-16	BAI3|577
241.078788297444	-1.84396278356916	0.219484052304245	-8.40135200808618	4.41367165899882e-17	5.03260915135349e-16	BCHE|590
1221.17583679864	-1.09264606741871	0.133043050394286	-8.21272561160129	2.16223269778267e-16	2.25259295194318e-15	BCL2|596
267.211256899304	-1.13743009382008	0.166070236112812	-6.84909060433577	7.43209169185487e-12	4.43109461919046e-11	BDKRB2|624
96.1500482215287	-1.37675833231808	0.178987123804336	-7.6919406438595	1.44919851657415e-14	1.19615130602169e-13	BDNF|627
4.8732301202581	-1.12687900131807	0.200668917906283	-5.61561308585096	1.95866505216416e-08	7.71270929149488e-08	BHMT|635
22.6429034575727	-1.40150924389776	0.2348879171205	-5.96671493825189	2.42077787486056e-09	1.06092424288397e-08	BNC1|646
141.779987021398	-2.45696812470868	0.477580500266084	-5.14461566864597	2.68069044030128e-07	9.06265044178171e-07	BMP5|653
2291.02970176113	-1.19579502478481	0.13851075816992	-8.63322849852465	5.96441206932751e-18	7.52978311884485e-17	KLF5|688
2.25726490610005	-2.61240683670586	0.309209949290228	-8.44865064239518	2.94688841584758e-17	3.41155669519165e-16	BTN1A1|696
4109.8622802147	-1.21867492443352	0.197352681108191	-6.17511207646289	6.61165521925999e-10	3.10591465267792e-09	C7|730
334.798501410782	-4.55681392320667	0.249747279806549	-18.2456999200805	2.23851273187322e-74	1.57247524725765e-71	CA2|760
93.7970435456765	-1.92214268179725	0.249630472043215	-7.69995211748227	1.36117226941668e-14	1.12870562256141e-13	CA4|762
577.235946020277	-1.54088611666628	0.168299190171218	-9.15563595462744	5.40385688982557e-20	8.98465436736933e-19	CA12|771
3.72464815361222	-2.42961532968083	0.257424930325928	-9.43815086831208	3.79415782422589e-21	7.29494528296178e-20	CACNA1F|778
352.213069581075	-1.03903540551049	0.246813637301136	-4.20979738750322	2.55599802530798e-05	6.60803432699562e-05	CACNA2D1|781
299.837678860715	-1.01604603477208	0.153396407507609	-6.62366251779192	3.50406275205247e-11	1.9321954098716e-10	CACNB1|782
2.26038189744997	-1.02143031644549	0.221562454979406	-4.61012366260537	4.02429518235248e-06	1.16711680834106e-05	CALCR|799
30445.9659923956	-1.30047137159673	0.11311769703963	-11.4966217102274	1.37180170574448e-30	7.9592825222089e-29	CALD1|800
178.903623935476	-1.59371230717658	0.265014184691839	-6.0136868108768	1.81350721868509e-09	8.07193335241392e-09	CALML3|810
97.7078719108986	-1.33523063131358	0.174096929858092	-7.66946684471659	1.72712738493551e-14	1.41427429368429e-13	CAMK4|814
31.8703263948198	-1.59628779070896	0.265452933094483	-6.01344943565114	1.81616598073865e-09	8.08193861428701e-09	CAMK2A|815
2415.71415168379	-1.0014849903562	0.07092604555724	-14.1201300944935	2.85463855670701e-45	5.2969703558368e-43	CAMK2G|818
7.5916349965907	-1.37781241848795	0.286085601116404	-4.81608446252191	1.46402573857716e-06	4.50499409450473e-06	CAMP|820
2193.80415612195	-1.23977341257927	0.143336565866448	-8.64938688244018	5.17768499473931e-18	6.57880401560256e-17	CAPG|822
411.883863747286	-2.25379286472905	0.242174186318034	-9.30649504389898	1.32120310758252e-20	2.38848749292653e-19	CAPN6|827
154.089954660768	-1.10784779121222	0.32314519663865	-3.42832820272754	0.00060731077549026	0.00127633247602499	CASQ1|844
300.72035636969	-1.37971173666992	0.244616060860376	-5.64031540618031	1.69738951722658e-08	6.7323965344484e-08	CASQ2|845
3930.25128406818	-1.74555464831073	0.143286576668571	-12.1822622111232	3.86412878586766e-34	3.22048936818775e-32	CAV1|857
1130.75020241744	-1.43202275888264	0.125135465325596	-11.4437801877876	2.52632889830412e-30	1.42788399714781e-28	CAV2|858
17.7523046404464	-1.19243128797093	0.325218734525992	-3.66655165087248	0.000245843280649698	0.000548366011238253	CAV3|859
59.2237235768175	-1.12347786624237	0.185495036546121	-6.05664651281938	1.38988549588964e-09	6.26435788695079e-09	RUNX1T1|862
8.27179764645493	-1.07251150457533	0.149177875072866	-7.18948104101537	6.50380500238693e-13	4.38995678078067e-12	CCIN|881
459.542546063	-1.88086381566984	0.333839495794041	-5.63403623407765	1.7604000866467e-08	6.96826510449868e-08	CCK|885
27.084588779585	-1.37101762811114	0.274407323953853	-4.99628657266342	5.84447911081388e-07	1.89569689364443e-06	CCKBR|887
2485.95879929635	-1.29157905877461	0.147524267409698	-8.75502777578756	2.040532266423e-18	2.75087245704414e-17	CCND2|894
16.9746026758016	-1.06836420019652	0.21514920438638	-4.96568975583046	6.84573189307255e-07	2.2048256198599e-06	SIGLEC6|946
1384.96316413388	-1.54168627112813	0.280212154588115	-5.50185367010315	3.75818819395197e-08	1.42708093434278e-07	CD38|952
216.515925483292	-1.44474466025691	0.150997800286368	-9.56798481512281	1.09009649492151e-21	2.23811147793436e-20	ENTPD3|956
616.751275450855	-1.07981147822544	0.133278608029338	-8.10191143343684	5.41023259537979e-16	5.36360206242566e-15	CD40|958
9.06823822464732	-1.89344457247738	0.228610948522797	-8.28238798146875	1.20729504853304e-16	1.30617636466427e-15	CDH4|1002
10.1161668871201	-2.68122814565694	0.262860152514389	-10.2002076770086	1.97848986642125e-24	5.74814138591425e-23	CDH8|1006
5.16239039184232	-4.3686155640253	0.746539230519225	-5.85182316673015	4.8621343154289e-09	2.06344612264288e-08	CDH16|1014
5.84309889619478	-1.92866214660246	0.313109376498746	-6.15970741013621	7.28794709756863e-10	3.40086907383339e-09	CDH18|1016
766.520382442178	-2.30152777844217	0.248041572051854	-9.2787985473702	1.71400315489486e-20	3.04541355497986e-19	CDO1|1036
17.7243040939844	-1.08453442564045	0.173362775210354	-6.25586677603946	3.95314105813681e-10	1.91042583470499e-09	CDSN|1041
114.667298214104	-1.56153065704046	0.240516260708324	-6.49241199926244	8.44728634814186e-11	4.44607105115339e-10	CEL|1056
1833.49590642453	-1.22441083026188	0.178912824683535	-6.84361689793699	7.72182566277799e-12	4.58992411487399e-11	CES1|1066
2769.38697608599	-1.47544229127543	0.116593363651527	-12.6545992419021	1.05512612975349e-36	1.13405878940554e-34	CFL2|1073
10.0598568608079	-1.15139440822793	0.384275884440624	-2.99627027052185	0.00273304082181493	0.00520994184185673	CEACAM7|1087
24.5851289840286	-1.21449071148935	0.192342104270557	-6.31422181895753	2.71524252373055e-10	1.33648911910051e-09	CHAD|1101
402.569367628879	-1.61506894987111	0.126386251599565	-12.7788341645593	2.15272148593161e-37	2.39219654840615e-35	CHEK1|1111
7.88200167474489	-3.01333289133418	0.522938793872275	-5.76230512374298	8.29728205087082e-09	3.42136772869137e-08	CHRM2|1129
9.90487163685803	-1.73905443192558	0.22828784899995	-7.61781426187935	2.58007186427151e-14	2.05788457008744e-13	CHRNA4|1137
20.6950495543808	-1.47604513632857	0.26442907507768	-5.58200771187872	2.37757832768247e-08	9.25848111803336e-08	CHRNA7|1139
2.01363806376431	-1.39917390923406	0.296726831986378	-4.71536025194477	2.41283453697861e-06	7.1949730909388e-06	CHRNB4|1143
0.969485403703409	-1.62526130242018	0.467841351859672	-3.47395820390771	0.000512840911835646	0.00109120163293978	CIDEA|1149
200.985651864616	-1.09082274251827	0.216501782992651	-5.03840073481196	4.69437776052687e-07	1.53812620642684e-06	CKMT2|1160
1.11111177604582	-2.32996593173102	0.486621591225161	-4.78804470197241	1.68414139898188e-06	5.12221697488396e-06	CLC|1178
20.2478448347777	-2.27972373688749	0.210825889772451	-10.8133006783372	2.9775973753113e-27	1.21506976711614e-25	CLCNKB|1188
26223.3735959881	-2.5905192216667	0.1650655435383	-15.6938823581048	1.66550159321285e-55	5.28366948982314e-53	CLU|1191
8.68019307962389	-1.02746726605945	0.305737786043797	-3.36061590343388	0.000777688932401158	0.00160709850928749	CMA1|1215
2.02944448026286	-1.14671934796913	0.279361177033522	-4.10479136774088	4.04679931660907e-05	0.000101513194437424	CNGB1|1258
24072.3340014541	-1.52188012836748	0.181700126644593	-8.37577912834527	5.48597139730025e-17	6.20492072533057e-16	CNN1|1264
54.6189870256209	-1.05575745918636	0.170109274943067	-6.2063485929248	5.42298170904859e-10	2.57768553009368e-09	CNR1|1268
140.722274867155	-1.82919808230173	0.213039582230323	-8.58618883473087	8.99018575970679e-18	1.10379502938622e-16	CNTFR|1271
716.363640687098	-1.54974778747442	0.212645996293905	-7.28792365943475	3.14768232819227e-13	2.21826455439677e-12	CNTN1|1272
844.206478381111	-1.90513284561946	0.19163038279968	-9.94170557813366	2.74093379703016e-23	6.92948931282599e-22	COL4A6|1288
239.91879122504	-1.34045625747582	0.312891395040883	-4.28409434941692	1.83485042974623e-05	4.84945889581814e-05	COL9A1|1297
1336.6107252121	-1.91615995147759	0.233143166900669	-8.21881240162608	2.05528248168651e-16	2.14799952881467e-15	COL17A1|1308
13.1570271854054	-1.67483077526431	0.365614512378804	-4.58086514227056	4.63056377354085e-06	1.33370272165434e-05	COL19A1|1310
547.105727850456	-2.10134910389694	0.116546092783433	-18.0301977845082	1.12887151726097e-72	7.65647374931245e-70	SLC31A2|1318
196.080775047252	-1.00940786420467	0.151750134709326	-6.65177573738679	2.89577714510816e-11	1.60986547956847e-10	MAP3K8|1326
4.54986866534481	-1.21056016955907	0.280575057201598	-4.31456802195095	1.59915290481602e-05	4.26029235877372e-05	CPA1|1357
3.25377409022487	-3.04385436623993	0.346861872691553	-8.77540775127704	1.70285728171912e-18	2.32593749125926e-17	CPB2|1361
55.0401800640874	-2.05285687883206	0.338030047626699	-6.07300118212901	1.2554153081289e-09	5.68957688838416e-09	CRABP1|1381
1104.89336864943	-2.0054748156409	0.19987537463117	-10.0336263000962	1.08458521131348e-23	2.89061063974592e-22	CRABP2|1382
43.2848594711696	-1.67962369804561	0.198015858684617	-8.48226858799616	2.20845038562699e-17	2.59641426389105e-16	CRHBP|1393
2.42533697795495	-1.74305403808241	0.383093746021341	-4.54994125115609	5.36608954155944e-06	1.5307558403616e-05	CRHR2|1395
44.0523913519932	-1.61770826063266	0.334042788944702	-4.84281748976912	1.2801086151943e-06	3.9751273053768e-06	HAPLN1|1404
2906.42979917621	-1.41555229603582	0.20386596028164	-6.94354415067741	3.82383027480006e-12	2.35844834352594e-11	CRYAB|1410
1.99746966664397	-2.23623866733344	0.546677416293354	-4.09060005166456	4.3025854773531e-05	0.000107531834503251	CRYGD|1421
1458.39214796003	-1.08511064197481	0.151328879817834	-7.17054565712135	7.46994277874877e-13	5.02655848495414e-12	CSPG4|1464
43763.8508767396	-1.47443231699215	0.139945163937127	-10.5357861287337	5.90875032147298e-26	2.06062429207539e-24	CSRP1|1465
80.2996155611483	-1.80090510942908	0.366409445922872	-4.91500732164028	8.87791416252276e-07	2.81553843377395e-06	CST4|1472
48.606003778085	-2.00684363930133	0.313043774350361	-6.41074445088711	1.44810756452979e-10	7.37936150613198e-10	CST6|1474
350.7410413891	-1.29414590391743	0.151002601580781	-8.57035501620221	1.03166495919744e-17	1.25957902436092e-16	CTF1|1489
48.3213235765925	-1.47671052124446	0.310720981166069	-4.75252915236905	2.00887793742601e-06	6.05835942214539e-06	CTNNA2|1496
29.7152173045626	-1.15160344012201	0.272538197342894	-4.22547536950618	2.38436904724913e-05	6.19281061538928e-05	CTSE|1510
3.58712283316005	-2.25495876814463	0.418054674622409	-5.39393267203944	6.89320560458886e-08	2.53159767643661e-07	CYP1A2|1544
14.8793835583405	-2.40166497198549	0.334215905292902	-7.18596851302067	6.67324234029146e-13	4.50277885390027e-12	CYP3A7|1551
29.796690181831	-1.11210600033643	0.195772279919286	-5.68061014968481	1.34215082652751e-08	5.39300604841053e-08	CYP2B7P1|1556
130.310698626054	-1.8206020089544	0.196995872013274	-9.24182821877464	2.42320908431494e-20	4.2291126423594e-19	CYP2E1|1571
337.297210966066	-2.23409173317477	0.273828575783935	-8.15872385407135	3.38582740981361e-16	3.45414104375643e-15	CYP3A5|1577
672.728572505097	-2.2158758386232	0.236854427556935	-9.35543346805516	8.32576161554566e-21	1.54782046518117e-19	CYP4B1|1580
33.2371093972463	-1.87450707819146	0.233752594045569	-8.01919262477163	1.06442473764951e-15	1.01787228978747e-14	CYP11A1|1583
11.3698792669808	-5.07524566067653	0.252505730570733	-20.0995266491777	7.45008038655798e-90	9.15847694520056e-87	CYP19A1|1588
99.0774156955298	-1.19867918966766	0.320949958815533	-3.73478530451098	0.000187875395232289	0.000426416010711272	CYP24A1|1591
2881.47688821232	-1.07589183870923	0.200338184104097	-5.3703783106579	7.85716382112017e-08	2.86455153285658e-07	CYP27A1|1593
44.3426261320546	-1.9966705977088	0.258251695062262	-7.73149077386469	1.06294381788105e-14	8.97297937935724e-14	DAB1|1600
84.2121271447636	-1.51704018301617	0.197978600055081	-7.66264728912165	1.82139057075772e-14	1.48836440117298e-13	DGKG|1608
5.36477336451035	-3.07482388662691	0.343985714693446	-8.93881273345069	3.93373820558358e-19	5.83504500494897e-18	DCC|1630
10482.6883145114	-1.04371417012136	0.162897688398086	-6.40717606483619	1.48239601075657e-10	7.54782478270022e-10	DCN|1634
1784.04859253644	-1.41882530653858	0.129349810664967	-10.9689013013983	5.39236397299629e-28	2.41600015910852e-26	ACE|1636
118.760282901548	-1.15365240612101	0.223742305238634	-5.15616572775797	2.52057828101693e-07	8.55222601506331e-07	AKR1C2|1646
187.24675205961	-1.19818861173008	0.262762392706773	-4.5599699385718	5.11609440847009e-06	1.46475197845994e-05	DEFB1|1672
81086.2407708924	-1.47778858630904	0.199204085783541	-7.41846524129444	1.18485262433315e-13	8.7415102280603e-13	DES|1674
1284.25844709722	-1.12448175605812	0.220950223675427	-5.08929901655121	3.59389535400017e-07	1.19587764706191e-06	CFD|1675
49.5072891332051	-2.46671240882582	0.341313699022235	-7.22711223104211	4.93372366149339e-13	3.39305631810886e-12	DMBT1|1755
1541.21828334657	-1.65320794161411	0.158617727699692	-10.4225925159141	1.95548859515335e-25	6.38912046147364e-24	DMD|1756
57.5583518414386	-1.04510883329632	0.193089529610449	-5.41256087476514	6.21297227087783e-08	2.29729086519994e-07	DNASE1L3|1776
269.880047243077	-1.2640854861888	0.1490376261225	-8.48165338563431	2.22016129970835e-17	2.6086232140958e-16	DYNC1I1|1780
149.721887931418	-1.49242692770986	0.159533523107605	-9.35494245120644	8.36452393988571e-21	1.55355827548264e-19	DOCK3|1795
38.7550785367877	-2.46967075314894	0.303754332762157	-8.13048732734528	4.27568005359642e-16	4.28635835750194e-15	DPP6|1804
720.675491419821	-1.70486995597503	0.240177484773869	-7.09837542673992	1.26231895446948e-12	8.24594869327805e-12	DPT|1805
196.550208716373	-1.46538630499101	0.341751494136169	-4.28787095341018	1.80393838263825e-05	4.77545949503523e-05	DPYS|1807
10689.8992622298	-1.21278109348085	0.118608600740143	-10.2250687210948	1.53119313411952e-24	4.50853858607737e-23	DPYSL3|1809
913.315981993545	-4.80974629557747	0.425649111975515	-11.2997916834704	1.31529632114118e-29	6.89881689080691e-28	SLC26A3|1811
26.3287577395486	-1.68058535358898	0.223892483356487	-7.50621605689688	6.08609391105421e-14	4.64702566523778e-13	DRD2|1813
5.46309955763109	-1.43631675983212	0.238672686069413	-6.01793520442635	1.76655873862726e-09	7.87008920273151e-09	DRD5|1816
1058.43801155871	-1.60097403841439	0.207685502532022	-7.70864609660242	1.27159495562314e-14	1.0588908205822e-13	DSC3|1825
61.4855729083591	-1.99659095726102	0.299931169958364	-6.65683049060285	2.79795560388322e-11	1.55944995105636e-10	DSG3|1830
974.73749326557	-1.37254505148322	0.147906762245232	-9.27979918326865	1.69798286498551e-20	3.02409669933041e-19	DTNA|1837
910.852620692272	-2.43255952211515	0.19824011541668	-12.2707733346612	1.30005670400473e-34	1.15344257798224e-32	DUSP2|1844
680.212561486376	-1.80509544883891	0.192936088343261	-9.35592435992265	8.28718674302154e-21	1.54210667973974e-19	DUSP4|1846
1455.56474511973	-1.07404600679015	0.19578073968859	-5.48596357587851	4.11221630645045e-08	1.55335476342566e-07	DUSP5|1847
578.731051741975	-1.28240264410359	0.123918334504783	-10.3487724333004	4.23885780377362e-25	1.32550229161245e-23	LPAR1|1902
115.594789134504	-1.75144390450341	0.267389097524587	-6.55016947481325	5.74718238289868e-11	3.09363246549628e-10	EDN3|1908
1752.5829695467	-1.3574721204159	0.140021483336546	-9.69474175011537	3.17439724343944e-22	7.00900756643879e-21	EDNRA|1909
1020.36845229901	-1.62128696847576	0.180940577431701	-8.96032825521262	3.2371328030133e-19	4.85668688806015e-18	EDNRB|1910
473.131204819743	-1.01091415805229	0.155353255948002	-6.50719646578023	7.65662492525948e-11	4.05487764283599e-10	EFNA5|1946
1097.63653603609	-1.29858061101926	0.10080291748695	-12.8823712983046	5.65703390339763e-38	6.62310713368619e-36	EFNB1|1947
1411.52418188364	-1.08244582711226	0.105943207700973	-10.2172272352512	1.66021879479614e-24	4.87385723505153e-23	CELSR2|1952
851.50241277645	-1.93952339344883	0.185496113694516	-10.4558707717345	1.37727765890116e-25	4.55288643242468e-24	EPHA2|1969
704.653199066472	-1.17949874529732	0.142809929422169	-8.25922084038379	1.46626426467253e-16	1.56738868596978e-15	SERPINB1|1992
22.7194636853855	-1.48587861696762	0.270995962736544	-5.48302861032716	4.18105368201301e-08	1.57723714751657e-07	ELAVL3|1995
441.840312518665	-1.0303292577709	0.130272832308412	-7.9090109542692	2.59441786318547e-15	2.36796310677471e-14	ELF4|2000
534.540242137341	-1.8808355025458	0.243098925421899	-7.73691409487556	1.01858831662183e-14	8.62817123153949e-14	ELF5|2001
222.455293442877	-6.91850952813495	0.299605695824417	-23.0920493987855	5.56513876384207e-118	1.82434523910016e-114	EMX2|2018
934.24159650252	-1.02284057233015	0.159905164169421	-6.39654496240307	1.58932048519004e-10	8.06926810098165e-10	EPHA7|2045
99.0929357311556	-2.21303845723497	0.215658104838733	-10.2617912685909	1.04745426560454e-24	3.15934149918865e-23	EPHB1|2047
122.961832654401	-2.01466908595796	0.185540526742603	-10.8583775271527	1.81953191610055e-27	7.76320461123248e-26	ERBB4|2066
256.669573978542	-1.83755349879477	0.163522710510545	-11.237298434313	2.67441777789819e-29	1.37704511187119e-27	EYA4|2070
524.871990439614	-1.15480803517553	0.144027594206556	-8.01796379046211	1.07512487730367e-15	1.02703405593424e-14	ETV5|2119
634.364881393862	-1.49473991791364	0.140132567228949	-10.6666133895309	1.45845540133568e-26	5.47449604749458e-25	MECOM|2122
466.534203064376	-1.31524968451856	0.18485818767162	-7.11491171197109	1.11984497394495e-12	7.36170815258128e-12	EYA1|2138
16.8457099141909	-1.29416873359604	0.203425611820841	-6.36187706165448	1.9930293980997e-10	1.0000228375312e-09	F7|2155
26.6029863648759	-1.04107038675936	0.279250034970379	-3.7280940246607	0.000192933400625214	0.000436988375966988	FABP4|2167
9.94385346887828	-2.14166265591449	0.387907518883568	-5.5210650777752	3.36950945697467e-08	1.28814152593265e-07	FABP7|2173
1128.74320953264	-1.12393882659577	0.114908527865139	-9.78116113292194	1.35645336606031e-22	3.14253018339696e-21	ACSL4|2182
517.120157357402	-1.96792390358866	0.221761405958341	-8.87405946532619	7.05268726627155e-19	1.01181112939676e-17	FAT2|2196
2544.58614553981	-1.39414195832237	0.141363274574467	-9.86212269430676	6.07512489534367e-23	1.4643582299818e-21	EFEMP1|2202
129.654549066483	-1.06661519253705	0.169678826058063	-6.28608305064571	3.25575819222392e-10	1.58941444236417e-09	FCER1A|2205
29.2231217214207	-1.79000405312582	0.257242035781621	-6.95844303862297	3.44053794947507e-12	2.13341553998188e-11	FCGR3B|2215
85.3437360211544	-1.04326269227166	0.126803886151373	-8.2273716045757	1.91366076894465e-16	2.01067273848143e-15	FER|2241
580.009733090168	-1.19714273610696	0.150694552806463	-7.94416728283766	1.95499618406266e-15	1.8103964192245e-14	FGF2|2247
